datetime,timestamp,open,high,low,close,volume
2025-10-23 12:00:00+00:00,1761220800000,232.98,240.77,229.61,238.56,36330.33
2025-10-23 16:00:00+00:00,1761235200000,238.56,245.97,233.43,238.13,35831.06
2025-10-23 20:00:00+00:00,1761249600000,238.13,244.0,232.78,243.84,21449.76
2025-10-24 00:00:00+00:00,1761264000000,243.84,262.53,241.85,258.15,48201.88
2025-10-24 04:00:00+00:00,1761278400000,258.15,269.0,255.11,257.07,23372.38
2025-10-24 08:00:00+00:00,1761292800000,257.07,267.44,254.24,263.9,16541.13
2025-10-24 12:00:00+00:00,1761307200000,263.9,274.84,250.23,253.64,55494.56
2025-10-24 16:00:00+00:00,1761321600000,253.64,265.1,249.33,258.25,25053.2
2025-10-24 20:00:00+00:00,1761336000000,258.25,272.39,258.13,269.89,26653.05
2025-10-25 00:00:00+00:00,1761350400000,269.89,274.78,265.85,267.17,17882.22
2025-10-25 04:00:00+00:00,1761364800000,267.17,272.17,266.07,268.74,10265.73
2025-10-25 08:00:00+00:00,1761379200000,268.74,274.69,267.22,271.03,14045.12
2025-10-25 12:00:00+00:00,1761393600000,271.03,275.57,267.68,269.48,17632.11
2025-10-25 16:00:00+00:00,1761408000000,269.48,277.02,269.48,272.38,3810.91
2025-10-25 20:00:00+00:00,1761422400000,272.38,285.34,271.16,276.55,26574.32
2025-10-26 00:00:00+00:00,1761436800000,276.55,291.85,272.41,287.57,25573.65
2025-10-26 04:00:00+00:00,1761451200000,287.57,300.08,285.15,298.97,37949.08
2025-10-26 08:00:00+00:00,1761465600000,298.97,318.3,297.57,316.23,74649.18
2025-10-26 12:00:00+00:00,1761480000000,316.23,358.82,314.93,354.16,153567.12
2025-10-26 16:00:00+00:00,1761494400000,354.16,359.4,334.13,350.4,104510.19
2025-10-26 20:00:00+00:00,1761508800000,350.4,357.71,324.33,325.26,85299.15
2025-10-27 00:00:00+00:00,1761523200000,325.26,375.11,325.22,371.98,105108.39
2025-10-27 04:00:00+00:00,1761537600000,371.98,373.05,345.3,346.26,79235.86
2025-10-27 08:00:00+00:00,1761552000000,346.26,359.22,345.8,358.83,27690.88
2025-10-27 12:00:00+00:00,1761566400000,358.83,368.8,350.49,359.66,41958.74
2025-10-27 16:00:00+00:00,1761580800000,359.66,372.93,341.22,344.61,64580.5
2025-10-27 20:00:00+00:00,1761595200000,344.61,349.29,334.51,341.84,43733.84
2025-10-28 00:00:00+00:00,1761609600000,341.84,343.38,325.04,331.75,47560.9
2025-10-28 04:00:00+00:00,1761624000000,331.75,337.9,319.76,324.24,25492.48
2025-10-28 08:00:00+00:00,1761638400000,324.24,333.31,319.85,326.64,27031.08
2025-10-28 12:00:00+00:00,1761652800000,326.64,343.54,324.35,327.93,49134.01
2025-10-28 16:00:00+00:00,1761667200000,327.93,327.93,308.78,315.84,66205.12
2025-10-28 20:00:00+00:00,1761681600000,315.84,323.96,308.03,315.96,49022.63
2025-10-29 00:00:00+00:00,1761696000000,315.96,323.82,310.42,318.76,25251.66
2025-10-29 04:00:00+00:00,1761710400000,318.76,323.76,314.45,317.36,13431.54
2025-10-29 08:00:00+00:00,1761724800000,317.36,335.41,311.72,330.96,20547.59
2025-10-29 12:00:00+00:00,1761739200000,330.96,348.81,327.89,330.29,49875.79
2025-10-29 16:00:00+00:00,1761753600000,330.29,355.43,326.96,346.98,73845.01
2025-10-29 20:00:00+00:00,1761768000000,346.98,363.18,346.97,351.28,44229.85
2025-10-30 00:00:00+00:00,1761782400000,351.28,367.73,341.78,355.78,34218.25
2025-10-30 04:00:00+00:00,1761796800000,355.78,363.46,337.16,363.15,37123.07
2025-10-30 08:00:00+00:00,1761811200000,363.15,366.89,355.28,358.96,26360.47
2025-10-30 12:00:00+00:00,1761825600000,358.96,359.86,323.94,328.37,70153.82
2025-10-30 16:00:00+00:00,1761840000000,328.37,338.69,298.43,311.71,115491.86
2025-10-30 20:00:00+00:00,1761854400000,311.71,347.49,311.4,345.21,65374.34
2025-10-31 00:00:00+00:00,1761868800000,345.21,374.43,339.56,369.77,83577.77
2025-10-31 04:00:00+00:00,1761883200000,369.77,391.27,365.69,384.88,92443.8
2025-10-31 08:00:00+00:00,1761897600000,384.88,388.75,362.07,371.81,52225.37
2025-10-31 12:00:00+00:00,1761912000000,371.81,389.7,358.21,384.21,48532.26
2025-10-31 16:00:00+00:00,1761926400000,384.21,387.05,367.25,383.51,83771.32
2025-10-31 20:00:00+00:00,1761940800000,383.51,411.98,380.66,405.15,91089.97
2025-11-01 00:00:00+00:00,1761955200000,405.15,435.09,398.64,433.96,81294.89
2025-11-01 04:00:00+00:00,1761969600000,433.96,449.12,418.52,444.13,73204.02
2025-11-01 08:00:00+00:00,1761984000000,444.13,444.19,417.14,421.02,50121.81
2025-11-01 12:00:00+00:00,1761998400000,421.02,433.42,393.12,419.46,70247.83
2025-11-01 16:00:00+00:00,1762012800000,419.46,444.98,408.0,424.74,31308.06
2025-11-01 20:00:00+00:00,1762027200000,424.74,431.86,409.27,411.95,28630.47
2025-11-02 00:00:00+00:00,1762041600000,411.95,431.58,397.95,418.77,37204.52
2025-11-02 04:00:00+00:00,1762056000000,418.77,421.31,407.0,419.63,22868.3
2025-11-02 08:00:00+00:00,1762070400000,419.63,426.9,410.36,412.58,30090.52
2025-11-02 12:00:00+00:00,1762084800000,412.58,415.05,372.91,376.32,91555.73
2025-11-02 16:00:00+00:00,1762099200000,376.32,399.91,366.83,397.22,58146.05
2025-11-02 20:00:00+00:00,1762113600000,397.22,421.8,391.69,418.27,44512.1
2025-11-03 00:00:00+00:00,1762128000000,418.27,418.94,382.36,387.59,48236.28
2025-11-03 04:00:00+00:00,1762142400000,387.59,399.11,379.13,393.25,34843.89
2025-11-03 08:00:00+00:00,1762156800000,393.25,394.2,376.68,392.01,28934.54
2025-11-03 12:00:00+00:00,1762171200000,392.01,403.49,374.48,389.43,41759.73
2025-11-03 16:00:00+00:00,1762185600000,389.43,420.37,387.81,407.39,78259.89
2025-11-03 20:00:00+00:00,1762200000000,407.39,435.46,406.13,434.29,75329.61
2025-11-04 00:00:00+00:00,1762214400000,434.29,474.9,412.01,470.72,127333.42
2025-11-04 04:00:00+00:00,1762228800000,470.72,480.73,447.78,465.79,112585.53
2025-11-04 08:00:00+00:00,1762243200000,465.79,482.61,400.01,409.77,120317.98
2025-11-04 12:00:00+00:00,1762257600000,409.77,453.54,370.68,405.92,192780.25
2025-11-04 16:00:00+00:00,1762272000000,405.92,415.28,380.51,404.05,127224.43
2025-11-04 20:00:00+00:00,1762286400000,404.05,453.09,387.76,441.39,122551.52
2025-11-05 00:00:00+00:00,1762300800000,441.39,445.5,411.29,424.17,65144.09
2025-11-05 04:00:00+00:00,1762315200000,424.17,439.88,413.42,437.09,31663.51
2025-11-05 08:00:00+00:00,1762329600000,437.09,460.39,427.72,455.47,51201.51
2025-11-05 12:00:00+00:00,1762344000000,455.47,493.28,450.6,482.78,107282.84
2025-11-05 16:00:00+00:00,1762358400000,482.78,498.56,460.9,491.98,131191.66
2025-11-05 20:00:00+00:00,1762372800000,491.98,500.26,467.88,479.11,88130.18
2025-11-06 00:00:00+00:00,1762387200000,479.11,495.28,469.21,489.38,48204.83
2025-11-06 04:00:00+00:00,1762401600000,489.38,521.78,489.11,521.58,84156.72
2025-11-06 08:00:00+00:00,1762416000000,521.58,535.51,511.12,533.49,51631.42
2025-11-06 12:00:00+00:00,1762430400000,533.49,550.0,510.26,516.94,127097.76
2025-11-06 16:00:00+00:00,1762444800000,516.94,545.18,502.22,537.4,103229.95
2025-11-06 20:00:00+00:00,1762459200000,537.4,539.33,511.69,535.9,59373.43
2025-11-07 00:00:00+00:00,1762473600000,535.9,588.23,526.07,584.77,105811.14
2025-11-07 04:00:00+00:00,1762488000000,584.77,632.95,574.88,623.6,121363.94
2025-11-07 08:00:00+00:00,1762502400000,623.6,662.97,590.86,628.0,143215.25
2025-11-07 12:00:00+00:00,1762516800000,628.0,745.61,608.32,670.97,273261.0
2025-11-07 16:00:00+00:00,1762531200000,670.97,738.47,670.45,681.24,252260.44
